id,name,category_id,category_name,category_url,price,original_price,image_url,product_url,in_stock,page
1669,Glass Cleaner Jar 5ltr,88,Household,https://rasanmart.com/product-category/88,370,,https://rasanmart.com/images/backend_images/products/small/65176.jpg,https://rasanmart.com/product-details/1669,True,46
134,Aashirbad Suji 500g,35,"Atta, Maida & Suji",https://rasanmart.com/product-category/35,68,,https://rasanmart.com/images/backend_images/products/small/suji.jpg,https://rasanmart.com/product-details/134,True,46
646,Bush Tomato Red Powder Food Colour 100gm,9,Masala & Spices,https://rasanmart.com/product-category/9,175,,https://rasanmart.com/images/backend_images/products/small/tomato.png,https://rasanmart.com/product-details/646,True,46
902,McCain Super Wedges 400gm,90,Frozen Foods,https://rasanmart.com/product-category/90,285,,https://rasanmart.com/images/backend_images/products/small/for-website-16.jpg,https://rasanmart.com/product-details/902,True,46
135,Rahar Dal (Non-polish) 500gm,10,Dal & Pulses,https://rasanmart.com/product-category/10,113,,https://rasanmart.com/images/backend_images/products/small/38007.gif,https://rasanmart.com/product-details/135,True,46
391,Dove Shampoo Intense Repair 325 ml,86,Personal Care,https://rasanmart.com/product-category/86,360,370,https://rasanmart.com/images/backend_images/products/small/dove-intense-repair.jpg,https://rasanmart.com/product-details/391,True,46
903,McCain Smiles 415gm,90,Frozen Foods,https://rasanmart.com/product-category/90,365,,https://rasanmart.com/images/backend_images/products/small/for-website-13.jpg,https://rasanmart.com/product-details/903,True,46
1159,Seto Marich Dhulo 100gm,9,Masala & Spices,https://rasanmart.com/product-category/9,370,375,https://rasanmart.com/images/backend_images/products/small/rasan-mart-setomarichdhulo.jpg,https://rasanmart.com/product-details/1159,True,46
904,McCain Veggie Nuggets 325gm,90,Frozen Foods,https://rasanmart.com/product-category/90,340,,https://rasanmart.com/images/backend_images/products/small/for-website-15.jpg,https://rasanmart.com/product-details/904,True,46
137,Maas Dal Medium(Lentils) 500gm,10,Dal & Pulses,https://rasanmart.com/product-category/10,99,,https://rasanmart.com/images/backend_images/products/small/maas-ko-dal-1.jpg,https://rasanmart.com/product-details/137,True,46
